temp_id,address,countries_scope,lat,lon,name,phone,url
851,"department of biochemistryuniversity of bergen, norway",NO,,,,,
852,"norwegian institute of public healthoslo, norway",NO,,,division of mental health,,
853,"university of oslooslo, norway",NO,,,department of sociology and human geography,,
854,"norwegian institute of public healthoslo, norway",NO,,,division of mental health,,
855,"norwegian institute of public healthoslo, norway",NO,,,division of mental health,,
856,"norwegian institute of public healthoslo, norway",NO,,,division of mental health,,
857,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,"department of cancer research and molecular medicine, faculty of medicine",,
858,"department of mathematicsuniversity of oslo and glaxo, norway",NO,,,,,
859,"university hospital north norwaytromsø, norway",NO,,,nst-norwegian centre for integrated care and telemedicine,,
860,"university hospital north norwaytromsø, norway",NO,,,nst-norwegian centre for integrated care and telemedicine,,
861,"university of bergenbergen, norway",NO,,,"broegelmann research laboratory, the gade institute",,
862,"norwegian university of science and technologytrondheim, norway",NO,,,faculty of medicine,,
863,"ullevål university hospitalolso, norway",NO,,,department of pathology,,
864,"haukeland university hospital, 5021, n- bergen, norway",NO,,,centre for medical genetics and molecular medicine,,
865,"university of tromsø, 9037, tromsø, norway",NO,,,faculty of medicine,,
866,"the gade instituteuniversity of bergen, norway",NO,,,,,
867,"molde hospitalmolde, norway",NO,,,department of psychiatry,,
868,"vinderen, 0319, n- oslo, norway",NO,,,"department of rheumatology, diakonhjemmet hospital, box 23",,
869,"sunnaas rehabilitation hospitalnesoddtangen, norway",NO,,,,,
870,"statistics norway, 0033, oslo, norway",NO,,,research department,,
871,"oslo university hospitaloslo, norway",NO,,,a department of immunology and transfusion medicine ,,
872,"oslo university hospitaloslo, norway",NO,,,a department of immunology and transfusion medicine ,,
873,"oslo university hospitaloslo, norway",NO,,,c department of obstetrics ,,
874,"oslo university hospitaloslo, norway",NO,,,a department of immunology and transfusion medicine ,,
875,"university of bergenbergen, norway",NO,,,"department of clinical dentistry, faculty of medicine and dentistry",,
876,"division for surgery and clinical neuroscienceoslo university hospital, norway",NO,,,national centre for epilepsy,,
877,"akershus university hospitallørenskog, norway",NO,,,department of pediatrics and adolescent medicine,,
878,"norway; department of psychologyuniversity of oslo, norway",NO,,,"national centre for epilepsy, division for surgery and clinical neuroscience, oslo university hospital, norway; department of neurology, akershus university hospital, lørenskog",,
879,"akershus university hospitallørenskog, norway",NO,,,division of mental health,,
880,"division for surgery and clinical neuroscienceoslo university hospital, norway",NO,,,national centre for epilepsy,,
881,"the national institute of healthdepartment of mental health, norway",NO,,,,,
882,"department of paediatricsoslo university hospital, norway",NO,,,,,
883,"norway; faculty of medicineuniversity of oslo, norway",NO,,,"department of neurology, division for surgery and clinical neuroscience, oslo university hospital",,
884,"division for surgery and clinical neuroscienceoslo university hospital, norway",NO,,,national centre for epilepsy,,
885,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
886,"norwegian university of science and technology (ntnu), 7491, trondheim n-, norway",NO,,,ntnu nanomechanical lab,,
887,"faculty of medicineuniversity of oslo, norway",NO,,,department of pharmacology,,
888,"innlandet hospital trust lillehammerlillehammer, norway",NO,,,department of pediatrics,,
889,"norway, 7491, trondheim, norway",NO,,,"department of circulation and medical imaging, faculty of medicine and health sciences, ntnu - norwegian university of science and technology,  trondheim",,
890,"ntnu - norwegian university of science and technologytrondheim, norway",NO,,,"department of public health and nursing, faculty of medicine and health sciences",,
891,"university hospital in trondheimtrondheim, norway",NO,,,"department of radiology and nuclear medicine, st olav's hospital",,
892,"norway, 7491, trondheim, norway",NO,,,"department of circulation and medical imaging, faculty of medicine and health sciences, ntnu - norwegian university of science and technology,  trondheim",,
893,"ntnu - norwegian university of science and technologytrondheim, norway",NO,,,"department of public health and nursing, faculty of medicine and health sciences",,
894,"university hospital in trondheimtrondheim, norway",NO,,,"department of rheumatology, st olav's hospital",,
894,"norway, 7491, trondheim, norway",NO,,,"department of circulation and medical imaging, faculty of medicine and health sciences, ntnu - norwegian university of science and technology,  trondheim",,
895,"department group of psychiatryuniversity of oslo, norway",NO,,,national centre for child and adolescent psychiatry,,
896,"broegelmann research laboratory for microbiologygade institute, norway",NO,,,,,
897,"stavanger university hospitalstavanger, norway",NO,,,department of haematology and oncology,,
898,"university of stavangerstavanger, norway",NO,,,department of mathematics and natural science,,
898,"stavanger university hospitalstavanger, norway",NO,,,department of haematology and oncology,,
899,"stavanger university hospitalstavanger, norway",NO,,,department of haematology and oncology,,
900,"stavanger university hospitalstavanger, norway",NO,,,department of gastrointestinal surgery,,
901,"university of bergenbergen, norway",NO,,,department of clinical medicine,,
901,"the norwegian university of science and technology (ntnu), 7489, no- trondheim, norway",NO,,,"department of neuroscience, regional centre for child & adolescent mental health",,
902,"university of bergenbergen, norway",NO,,,"computational biology unit, bccs",,
903,"university of oslooslo, norway",NO,,,"ainstitute of medicine, university of oslo, oslo, norwaybdepartment of physical medicine and rehabilitation, oslo university hospital, ullevål, oslo, norwaycdepartment of psychology and physiology, national institute of occupational health, oslo, norwayddepartment of molecular bioscience",,
904,"po box 222 skøyen, 0213, oslo, norway",NO,,,norwegian institute of public health,,
905,"norwegian institute of public healthoslo, norway",NO,,,cochrane epoc group,,
905,"po box 222 skøyen, 0213, oslo, norway",NO,,,norwegian institute of public health,,
906,"po box 222 skøyen, 0213, oslo, norway",NO,,,"cochrane norway, norwegian institute of public health",,
906,"uit the arctic university of norwaytromsö, norway",NO,,,regional center for child and youth mental health and child welfare,,
907,"østfold hospital trustfredrikstad, norway",NO,,,"department of medicine, baerum hospital, baerum, norway; department of medicine",,
908,"university of oslo, 0027, q3 n- oslo, norway",NO,,,center for immune regulation,,
909,"norwegian university of science and technology, 7491, trondheim, norway",NO,,,department of chemistry,,
910,"teres bergenbergen, norway",NO,,,department of orthopaedic surgery,,
911,"national institute of nutrition and seafood research (nifes)bergen, norway",NO,,,,,
912,"university of bergenbergen, norway",NO,,,"department of orthopaedic surgery, deaconess university hospital, haraldsplass, bergen, norway; department of clinical medicine, faculty of medicine and dentistry",,
913,"n-, 9037, tromsø, norway",NO,,,"norwegian structural biology centre and the department of chemistry, faculty of science and technology, uit the arctic university of norway",,
914,"n-, 9037, tromsø, norway",NO,,,"norwegian structural biology centre and the department of chemistry, faculty of science and technology, uit the arctic university of norway",,
915,"n-, 9037, tromsø, norway",NO,,,"norwegian structural biology centre and the department of chemistry, faculty of science and technology, uit the arctic university of norway",,
916,"n-, 9037, tromsø, norway",NO,,,"norwegian structural biology centre and the department of chemistry, faculty of science and technology, uit the arctic university of norway",,
917,"n-, 9037, tromsø, norway",NO,,,"norwegian structural biology centre and the department of chemistry, faculty of science and technology, uit the arctic university of norway",,
918,"norwegian university of life sciencesakershus, norway",NO,,,"section for microbiology, immunology and parasitology, department of food safety and infection biology, faculty of veterinary medicine and biosciences",,
919,"n-, 9037, tromsø, norway",NO,,,"norwegian structural biology centre and the department of chemistry, faculty of science and technology, uit the arctic university of norway",,
920,"sunnaas rehabilitation hospitalnesodden, norway",NO,,,"trs, national resource centre for rare disorders",,
921,"sunnaas rehabilitation hospitalnesodden, norway",NO,,,"trs, national resource centre for rare disorders",,
922,"sunnaas rehabilitation hospitalnesodden, norway",NO,,,"trs, national resource centre for rare disorders",,
923,"sunnaas rehabilitation hospitalnesodden, norway",NO,,,"trs, national resource centre for rare disorders",,
924,"university of oslooslo, norway",NO,,,"institute of clinical medicine, faculty of medicine",,
924,"innlandet hospital trustottestad, norway",NO,,,department of physical medicine and rehabilitation,,
925,"faculty of dentistryuniversity of oslo, norway",NO,,,department of oral biology,,
926,"haukeland university hospitalbergen, norway",NO,,,,,
927,"oslo university hospital, norway",NO,,,,,
928,"oslo university hospital, norway",NO,,,,,
929,"university hospitaltrondheim, norway",NO,,,department of medicine,,
930,"swedenand oslo and trondheim, norway",NO,,,"1 department of otolaryngology and head and neck surgery, göteborg and malmö",,
931,"swedenand oslo and trondheim, norway",NO,,,"2 department of medical oncology and radiotherapy, norwegian radium hospital; göteborg and malmö",,
932,"swedenand oslo and trondheim, norway",NO,,,"3 sahlgrenska university hospital, göteborg university; göteborg and malmö",,
933,"swedenand oslo and trondheim, norway",NO,,,"4 department of oto-rhino-laryngology, göteborg and malmö",,
934,"swedenand oslo and trondheim, norway",NO,,,"6 department of medical oncology and radiotherapy, university hospital of trondheim; göteborg and malmö",,
935,"swedenand oslo and trondheim, norway",NO,,,"7 health care research unit, sahlgrenska university hospital, göteborg university. göteborg and malmö",,
936,"swedenand oslo and trondheim, norway",NO,,,"5 malmö university hospital; the palliative medicine unit, göteborg and malmö",,
937,"faculty of dentistryuniversity of oslo, norway",NO,,,department of orthodontics,,
938,"university of bergenbergen, norway",NO,,,,,
939,"university of oslooslo, norway",NO,,,"faculty of medicine, institute of clinical medicine, institute for experimental medical research",,
940,"saferstavanger, norway",NO,,,,,
941,"stavanger university hospitalstavanger, norway",NO,,,department of anaesthesiology & intensive care,,
941,"laerdal medical asstavanger, norway",NO,,,department of strategic research,,
942,"laerdal medical asstavanger, norway",NO,,,department of strategic research,,
943,"laerdal medical asstavanger, norway",NO,,,department of strategic research,,
944,"norwegian institute of public healthoslo, norway",NO,,,department of mental and physical health,,
945,"ostfold hospital trustfredrikstad, norway",NO,,,,,
945,"cancer registry of norwayoslo, norway",NO,,,department of registration,,
946,"cancer registry of norwayoslo, norway",NO,,,department of registration,,
947,"norwegian directorate of healthtrondheim, norway",NO,,,norwegian patient register department,,
948,"norwegian institute of public healthoslo, norway",NO,,,,,
949,"cancer registry of norwayoslo, norway",NO,,,department of registration,,
950,"montebellooslo, norway",NO,,,"department of tumor biology, institute for cancer research, the norwegian radium hospital",,
951,"university of bergenbergen, norway",NO,,,"broegelmann research laboratory, department of clinical science",,
952,"university of bergenbergen, norway",NO,,,"broegelmann research laboratory, department of clinical science",,
953,"haukeland university hospitalbergen, norway",NO,,,department of rheumatology,,
953,"university of bergenbergen, norway",NO,,,"broegelmann research laboratory, department of clinical science",,
954,"university of bergenbergen, norway",NO,,,"broegelmann research laboratory, department of clinical science",,
955,"haukeland university hospitalbergen, norway",NO,,,department of rheumatology,,
956,"haukeland university hospitalbergen, norway",NO,,,department of rheumatology,,
957,"university of bergenbergen, norway",NO,,,department of clinical science,,
957,"university of bergenbergen, norway",NO,,,"broegelmann research laboratory, department of clinical science",,
958,"haukeland university hospitalbergen, norway",NO,,,department of rheumatology,,
958,"university of bergenbergen, norway",NO,,,"broegelmann research laboratory, department of clinical science",,
959,"ostfold hospital trustgrålum, norway",NO,,,pediatric department,,
960,"ostfold hospital trustgrålum, norway",NO,,,pediatric department,,
961,"haukeland university hospitalbergen, norway",NO,,,bergen stem cell consortium/department of immunology and transfusion medicine,,
962,"haukeland university hospitalbergen, norway",NO,,,department of neurology,,
963,"haukeland university hospitalbergen, norway",NO,,,department of neurology,,
964,"haukeland university hospitalbergen, norway",NO,,,department of neurology,,
965,"university of bergenbergen, norway",NO,,,department of clinical medicine,,
965,"po box  blindern, 1130, 0318 oslo, norway",NO,,,"dr polit section for medical ethics, department of general practice and community medicine, the faculty of medicine, university of oslo",,
966,"university of oslo, 0317, oslo, norway",NO,,,department of physiology at the institute of basal medical sciences,,
967,"university of oslo, 0317, oslo, norway",NO,,,department of physiology at the institute of basal medical sciences,,
968,"university of oslo, 0317, oslo, norway",NO,,,department of physiology at the institute of basal medical sciences,,
969,"national hospitaloslo, norway",NO,,,department of pathology,,
970,"national institute of forensic toxicologyoslo, norway",NO,,,,,
971,"oslo university hospitaloslo, norway",NO,,,"h department of cancer genetics , institute for cancer research",,
972,"oslo university hospitaloslo, norway",NO,,,"h department of cancer genetics , institute for cancer research",,
973,"oslo university hospitaloslo, norway",NO,,,"h department of cancer genetics , institute for cancer research",,
974,"university of oslooslo, norway",NO,,,j institute of clinical medicine ,,
974,"university of tromsø, 9037, tromsø, norway",NO,,,"department of experimental pathology, institute of medical biology",,
975,"nord universitybodø, norway",NO,,,a faculty of nursing and health sciences ,,
976,"norwegian university of science and technologytrondheim, norway",NO,,,b faculty of medicine and health sciences ,,
976,"nord universitybodø, norway",NO,,,a faculty of nursing and health sciences ,,
977,"norwegian university of science and technologytrondheim, norway",NO,,,d faculty of social and educational science ,,
977,"nord universitybodø, norway",NO,,,a faculty of nursing and health sciences ,,
978,"norwegian university of science and technologytrondheim, norway",NO,,,d faculty of social and educational science ,,
979,"university college of southeastdrammen, norway",NO,,,"e department of health, social and welfare studies ",,
978,"university of bergenbergen, norway",NO,,,department of clinical science,,
979,"university of oslooslo, norway",NO,,,"norwegian centre for addiction research (seraf), institute of clinical medicine",,
980,"blindern, 1046, n-0316 oslo, norway",NO,,,"department of nutrition, institute of basic medical sciences, university of oslo, p.o. box ",,
981,"oslo university hospital and university of oslooslo, norway",NO,,,institute for experimental medical research,,
982,"university of oslooslo, norway",NO,,,k. g. jebsen cardiac research centre and centre for heart failure research,,
982,"bjørknes collegeoslo, norway",NO,,,,,
983,"oslo university hospital and university of oslooslo, norway",NO,,,institute for experimental medical research,,
984,"university of oslooslo, norway",NO,,,k. g. jebsen cardiac research centre and centre for heart failure research,,
984,"oslo university hospital and university of oslooslo, norway",NO,,,institute for experimental medical research,,
985,"university of oslooslo, norway",NO,,,k. g. jebsen cardiac research centre and centre for heart failure research,,
985,"geological survey of norwaytrondheim, norway",NO,,,,,
986,"central hospital møre and romsdalalesund, norway",NO,,,"division of cardiology, medical department",,
987,"stavanger university hospitalstavanger, norway",NO,,,"clinical immunology unit, department of internal medicine",,
988,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
989,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
990,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
991,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
992,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
993,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
994,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
995,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
996,"trondheim university hospitaltrondheim, norway",NO,,,"european palliative care research centre, department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology, trondheim, norway; department of oncology, st. olavs hospital",,
997,"buskerud central hospitaldrammen, norway",NO,,,department of paediatrics,,
998,"fisheries and aquaculture researchås, norway",NO,,,nofima - norwegian institute of food,,
999,"oslo university and oslo university hospitaloslo, norway",NO,,,department of pharmacology,,
1000,"norwegian institute of public healthoslo, norway",NO,,,"department of food, water and cosmetics, division of environmental medicine",,
1000,"fisheries and aquaculture researchås, norway",NO,,,nofima - norwegian institute of food,,
1001,"fisheries and aquaculture researchås, norway",NO,,,nofima - norwegian institute of food,,
1002,"fisheries and aquaculture researchås, norway",NO,,,nofima - norwegian institute of food,,
1003,"norwegian institute of public healthoslo, norway",NO,,,"department of food, water and cosmetics, division of environmental medicine",,
1004,"postboks  langnes, 6050, n-9010 tromsø, norway",NO,,,"1 uit - the arctic university of norway, arctic infection biology",,
1005,"postboks  langnes, 6050, n-9010 tromsø, norway",NO,,,"1 uit - the arctic university of norway, arctic infection biology",,
1006,"center of biotechnologyuniversity of bergen, norway",NO,,,,,
1007,"school of medicineuniversity of oslo, norway",NO,,,institute for nutrition research,,
1008,"nord universitybodø, norway",NO,,,,,
1009,"university hospital north norwaytromsø, norway",NO,,,nst-norwegian centre for integrated care and telemedicine,,
1010,"university hospital north norwaytromsø, norway",NO,,,nst-norwegian centre for integrated care and telemedicine,,
1011,"the arctic university of norwaytromsø, norway",NO,,,"department of clinical medicine, faculty of health sciences",,
1011,"etterstadoslo, norway",NO,,,institute of transport economics,,
1012,"haukeland university hospitalbergen, norway",NO,,,department of heart disease,,
1013,"centre for child and adolescent psychiatryoslo, norway",NO,,,,,
1014,"national veterinary instituteoslo, norway",NO,,,,,
1015,"rikshospitaletuniversity of oslo, norway",NO,,,department of cardiovascular surgery and cardiology,,
1016,"norway; norwegian university of science and technologytrondheim, norway",NO,,,"sintef medical technology, trondheim",,
1017,"norwegian university of science and technologytrondheim, norway",NO,,,,,
1018,"sintef medical technologytrondheim, norway",NO,,,,,
1019,"st. olav hospitaltrondheim, norway",NO,,,,,
1020,"norway; norwegian university of science and technologytrondheim, norway",NO,,,"sintef medical technology, trondheim",,
1021,"dental facultyuniversity of oslo, norway",NO,,,department of prosthetic dentistry and stomatognathic physiology,,
1022,"blindernoslo 3, norway",NO,,,"department of pharmacy, university of oslo",,
1023,"university of tromsøtromsø, norway",NO,,,"department of pharmacology, institute of medical biology, faculty of medicine",,
1024,"university of oslooslo, norway",NO,,,"department of pediatric research, oslo university hospital",,
1025,"surgical research laboratoryuniversity of bergen, norway",NO,,,,,
1026,"university hospital of north norway, 9038, tromsø, norway",NO,,,"the norwegian centre for telemedicine, p.o. box 35",,
1027,"university of oslooslo, norway",NO,,,"pharmacoepidemiology & drug safety research group, school of pharmacy, faculty of mathematics and natural sciences",,
1028,"university of oslooslo, norway",NO,,,"pharmacoepidemiology & drug safety research group, school of pharmacy, faculty of mathematics and natural sciences",,
1029,"university of oslooslo, norway",NO,,,"pharmacoepidemiology & drug safety research group, school of pharmacy, faculty of mathematics and natural sciences",,
1030,"norwegian institute of public healthoslo, norway",NO,,,department of mental disorders,,
1031,"university of oslooslo, norway",NO,,,department of psychology,,
1030,"university of oslooslo, norway",NO,,,"pharmacoepidemiology & drug safety research group, school of pharmacy, faculty of mathematics and natural sciences",,
1031,"norwegian institute of public healthoslo, norway",NO,,,department of child health and development,,
1031,"n-7491, 8905, trondheim, norway",NO,,,"k.g. jebsen center for myeloma research, department of cancer research and molecular medicine, norwegian university of science and technology, post box , mtfs",,
1032,"st. olav's university hospitaltrondheim, norway",NO,,,"departments of oncology, and hematology",,
1033,"n-7491, 8905, trondheim, norway",NO,,,"k.g. jebsen center for myeloma research, department of cancer research and molecular medicine, norwegian university of science and technology, post box , mtfs",,
1034,"haukeland university hospitalbergen, norway",NO,,,department of medicine,,
1035,"n-7491, 8905, trondheim, norway",NO,,,"k.g. jebsen center for myeloma research, department of cancer research and molecular medicine, norwegian university of science and technology, post box , mtfs",,
1036,"st. olav's university hospitaltrondheim, norway",NO,,,departments of hematology,,
1036,"n-7491, 8905, trondheim, norway",NO,,,"k.g. jebsen center for myeloma research, department of cancer research and molecular medicine, norwegian university of science and technology, post box , mtfs",,
1037,"norwegian university of science and technologytrondheim, norway",NO,,,"cemir (centre of molecular inflammation research), department of cancer research and molecular medicine",,
1037,"n-7491, 8905, trondheim, norway",NO,,,"k.g. jebsen center for myeloma research, department of cancer research and molecular medicine, norwegian university of science and technology, post box , mtfs",,
1038,"university of oslooslo, norway",NO,,,"oslo university hospital ullevål, university of oslo, oslo, norway; institute of clinical sciences",,
1039,"university of oslooslo, norway",NO,,,"oslo university hospital ullevål, university of oslo, oslo, norway; institute of clinical sciences",,
1040,"division of cardiologystavanger, norway",NO,,,stavanger university hospital,,
1041,"university of oslooslo, norway",NO,,,"oslo university hospital ullevål, university of oslo, oslo, norway; institute of clinical sciences",,
1042,"university of oslooslo, norway",NO,,,"oslo university hospital ullevål, university of oslo, oslo, norway; institute of clinical sciences",,
1043,"ullevaal university hospitaloslo, norway",NO,,,"center for eye research, department of ophthalmology",,
1044,"oslo university collegeoslo, norway",NO,,,faculty of nursing education,,
1045,"oslo university hospital ullevåloslo, norway",NO,,,"division of emergencies and critical care, department of anaesthesiology",,
1046,"oslo university hospital ullevåloslo, norway",NO,,,"division of emergencies and critical care, oslo university hospital trauma registry",,
1046,"oslo university hospital ullevåloslo, norway",NO,,,"division of emergencies and critical care, department of anaesthesiology",,
1047,"oslo university hospital ullevåloslo, norway",NO,,,"division of emergencies and critical care, oslo university hospital trauma registry",,
1048,"university of oslooslo, norway",NO,,,"institute of clinical medicine, faculty of medicine",,
1047,"university of oslooslo, norway",NO,,,"institute of clinical medicine, faculty of medicine",,
1048,"akershus university hospitallørenskog, norway",NO,,,department of anaesthesia and critical care,,
1048,"department for biological and medical psychology, 5009, bergen, norway",NO,,,university of bergen,,
1049,"department for biological and medical psychology, 5009, bergen, norway",NO,,,university of bergen,,
1050,"pob 100, 2027, n- kjeller, norway",NO,,,norwegian institute for air research,,
1051,"department of oncologyuniversity of trondheim, norway",NO,,,,,
1052,"norwegian university of life sciences (nmbu)oslo, norway",NO,,,"department of basic sciences and aquatic medicine, nmbu school of veterinary medicine",,
1053,"norwegian university of life sciences (nmbu)oslo, norway",NO,,,"department of basic sciences and aquatic medicine, nmbu school of veterinary medicine",,
1054,"norwegian university of life sciences (nmbu)oslo, norway",NO,,,"department of basic sciences and aquatic medicine, nmbu school of veterinary medicine",,
1055,"nofima assunndalsøra, norway",NO,,,,,
1056,"norwegian university of life sciences (nmbu)oslo, norway",NO,,,"department of basic sciences and aquatic medicine, nmbu school of veterinary medicine",,
1057,"rikshospitalet university hospital, 0027, n- oslo, norway",NO,,,,,
1058,"university of oslonational hospital (rikshospitalet), norway",NO,,,institute of pathology,,
1059,"institute of clinical medicineuniversity of oslo, norway",NO,,,faculty of medicine,,
1060,"department of medicineuniversity of tromsø, norway",NO,,,,,
1061,"university of bergenbergen, norway",NO,,,"section on integrative physiology and metabolism, joslin diabetes center and department of medicine, harvard medical school, boston, ma department of clinical science, kg jebsen center for diabetes research",,
1062,"the cancer registry of norwayoslo, norway",NO,,,department of screening-based research,,
1063,"department of production animal clinical sciencessandnes, norway",NO,,,norwegian school of veterinary science,,
1064,"university of oslooslo, norway",NO,,,"department of neurology, oslo university hospital, ullevål, oslo, norway/institute of clinical medicine",,
1065,"university of oslooslo, norway",NO,,,"department of neurology, oslo university hospital, ullevål, oslo, norway/institute of clinical medicine",,
1066,"oslo university hospitaloslo, norway",NO,,,"norment, k.g. jebsen psychosis research centre, institute of clinical medicine, oslo university hospital and university of oslo, oslo, norway/division of mental health and addiction",,
1067,"oslo university hospitaloslo, norway",NO,,,"norment, k.g. jebsen psychosis research centre, institute of clinical medicine, oslo university hospital and university of oslo, oslo, norway/division of mental health and addiction",,
1068,"oslo university hospital and university of oslooslo, norway",NO,,,department of medical genetics,,
1069,"oslo university hospitaloslo, norway",NO,,,"norment, k.g. jebsen psychosis research centre, institute of clinical medicine, oslo university hospital and university of oslo, oslo, norway/division of mental health and addiction",,
1070,"oslo university hospital and university of oslooslo, norway",NO,,,"norment, k.g. jebsen psychosis research centre, institute of clinical medicine, oslo university hospital and university of oslo, oslo, norway/division of mental health and addiction, oslo university hospital, oslo, norway/department of medical genetics",,
1071,"department of community dentistryuniversity of bergen, norway",NO,,,,,
1072,"rikshospitalet, 0514, n- oslo, norway",NO,,,"section of specialized endocrinology, department of endocrinology, oslo university hospital",,
1073,"university of oslo, 0315, n- oslo, norway",NO,,,,,
1073,"university of stavangerstavanger, norway",NO,,,national centre for reading education and research,,
1074,"allégaten 41, 5007, n- bergen, norway",NO,,,"bergen museum, natural history collections - botany, university of bergen",,
1075,"national hospitaloslo, norway",NO,,,department of obstetrics and gynecology,,
1076,"sinteftrondheim, norway",NO,,,,,
1077,"sintefoslo, norway",NO,,,,,
1078,"sinteftrondheim, norway",NO,,,,,
1079,"sinteftrondheim, norway",NO,,,,,
1080,"allegaten 41, 5020, bergen, norway",NO,,,"department of biology, university of bergen",,
1081,"allegaten 41, 5020, bergen, norway",NO,,,"department of biology, university of bergen",,
1082,"allegaten 41, 5020, bergen, norway",NO,,,"department of biology, university of bergen",,
1083,"allegaten 41, 5020, bergen, norway",NO,,,"department of biology, university of bergen",,
1084,"allegaten 41, 5020, bergen, norway",NO,,,"department of biology, university of bergen",,
1085,"blindernveien 31, 0316, oslo, norway",NO,,,"centre for ecological and evolutionary synthesis, university of oslo",,
1086,"allegaten 41, 5020, bergen, norway",NO,,,"department of earth science, university of bergen",,
1087,"allegaten 41, 5020, bergen, norway",NO,,,"department of earth science, university of bergen",,
1088,"allegaten 41, 5020, bergen, norway",NO,,,"department of biology, university of bergen",,
1089,"department of otolaryngologyuniversity of tromsø, norway",NO,,,,,
1090,"university hospital of northern norwaytromsø, norway",NO,,,"department of clinical medicine, faculty of health sciences, uit - the arctic university of norway, department of obstetrics and gynaecology",,
1091,"no-, 5021, bergen, norway",NO,,,"department of heart disease, haukeland university hospital",,
1092,"oslo university hospitaloslo, norway",NO,,,department of endocrinology,,
1093,"norwegian institute of public healthoslo, norway",NO,,,"faculty of medicine, university of oslo, oslo, norway; division of epidemiology",,
1094,"oslo university hospitaloslo, norway",NO,,,department of endocrinology,,
1095,"haukeland university hospitalbergen, norway",NO,,,"department of global public health and primary care, university of bergen, bergen, norway; department of rheumatology",,
1096,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
1097,"oslo university hospitaloslo, norway",NO,,,hormone laboratory,,
1098,"norwegian institute of public healthoslo, norway",NO,,,division of epidemiology,,
1099,"norwegian institute of public healthoslo, norway",NO,,,division of epidemiology,,
1100,"akershus university hospitallørenskog, norway",NO,,,"head and neck research group, research centre, akershus university hospital, lørenskog, norway; institute of clinical medicine, campus akershus university hospital, university of oslo, nordbyhagen, norway; høkh, research centre, akershus university hospital, lørenskog, norway; department of neurology",,
1101,"university of oslonordbyhagen, norway",NO,,,"head and neck research group, research centre, akershus university hospital, lørenskog, norway; institute of clinical medicine, campus akershus university hospital",,
1102,"department of engineering and sciencekristiansand, norway",NO,,,university of agder,,
1103,"department of engineering and sciencekristiansand, norway",NO,,,university of agder,,
1104,"department of engineering and sciencekristiansand, norway",NO,,,university of agder,,
1105,"stavanger university hospitalstavanger, norway",NO,,,"stavanger university hospital, department of pediatrics",,
1106,"rikshospitaletoslo, norway",NO,,,"research institute for internal medicine, university of oslo",,
1107,"norwegian university of science and technologytrondheim, norway",NO,,,department of energy and process engineering,,
1108,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,"ugelstad laboratory, department of chemical engineering",,
1109,"oslo university collegeoslo, norway",NO,,,faculty of nursing,,
1110,"university of oslooslo, norway",NO,,,"norwegian centre for addiction research, institute of psychiatry",,
1111,"university of bergenbergen, norway",NO,,,"the multiple sclerosis national competence centre, department of neurology, haukeland university hospital and department of clinical medicine, section for neurology",,
1112,"stavanger university hospitalstavanger, norway",NO,,,,,
1113,"p.o. box  blindern, 1122, n-0317 oslo, norway",NO,,,"section of medical statistics, university of oslo",,
1114,"norwegian university of science and technologytrondheim, norway",NO,,,department of circulation and medical imaging,,
1115,"university of tromsøtromsø, norway",NO,,,"department of morphology, institute of medical biology",,
1116,"norwegian university of science and technologytrondheim, norway",NO,,,department of public health and general practice,,
1117,"national hospitaloslo, norway",NO,,,department of radiology,,
1118,"university of oslooslo, norway",NO,,,"department of biochemistry, institute of basic medical sciences",,
1119,"oslo university hospitaloslo, norway",NO,,,department of paediatrics,,
1120,"norwegian university of science and technology, 7491, trondheim, norway",NO,,,"centre for conservation biology, department of biology",,
