temp_id,title,pubmed_id,journal,year,url,abstract
613,Activin A inhibits BMP-signaling by binding ACVR2A and ACVR2B.,26047946,Cell communication and signaling : CCS. Volume: 13 Jun 06 2015,2015,http://www.ncbi.nlm.nih.gov/pubmed/26047946/,"Activins are members of the TGF-β family of ligands that have multiple biological functions in embryonic stem cells as well as in differentiated tissue. Serum levels of activin A were found to be elevated in pathological conditions such as cachexia, osteoporosis and cancer. Signaling by activin A through canonical ALK4-ACVR2 receptor complexes activates the transcription factors SMAD2 and SMAD3. Activin A has a strong affinity to type 2 receptors, a feature that they share with some of the bone morphogenetic proteins (BMPs). Activin A is also elevated in myeloma patients with advanced disease and is involved in myeloma bone disease."
614,Heart rate prediction of outcome in heart failure following myocardial infarction depend on heart rhythm status an analysis from the high-risk myocardial infarction database initiative.,28964557,International journal of cardiology. Volume: 249 Dec 15 2017,2017,http://www.ncbi.nlm.nih.gov/pubmed/28964557/,"Heart rate has been reported to be associated with adverse outcome in heart failure (HF) and myocardial infarction (MI), but conflicting evidence exists regarding its impact in patients with associated atrial fibrillation (AF)."
615,Donor corneas for transplantation: a scanning electron microscopic study of the epithelium.,16879574,Acta ophthalmologica Scandinavica. Volume: 84 Issue: 4 Aug 2006,2006,http://www.ncbi.nlm.nih.gov/pubmed/16879574/,Donor corneas are processed in eye banks and used for transplantation as a standard routine. The maximum time limit post-mortem for harvesting donor tissue varies greatly between eye banks. This study aimed to examine the corneal epithelium for structural changes post-mortem.
616,Psychological distress and quality of life in hospitalized patients with chronic obstructive pulmonary disease.,15139941,Journal of advanced nursing. Volume: 46 Issue: 5 Jun 2004,2004,http://www.ncbi.nlm.nih.gov/pubmed/15139941/,"Knowledge of what may influence patients' perceptions of quality of life is essential for improving nursing interventions, but there has been little research on the influence of psychological distress on health status and quality of life among patients with chronic obstructive pulmonary disease."
617,"Validating performance of TRISS, TARN and NORMIT survival prediction models in a Norwegian trauma population.",29119562,Acta anaesthesiologica Scandinavica. Volume: 62 Issue: 2 Feb 2018,2018,http://www.ncbi.nlm.nih.gov/pubmed/29119562/,"Anatomic injury, physiological derangement, age, injury mechanism and pre-injury comorbidity are well-founded predictors of trauma outcome. Statistical prediction models may have poorer discrimination, calibration and accuracy when applied in new locations. We aimed to compare the TRISS, TARN and NORMIT survival prediction models in a Norwegian trauma population."
618,Under the hood of statistical learning: A statistical MMN reflects the magnitude of transitional probabilities in auditory sequences.,26830652,Scientific reports. Volume: 6 Feb 02 2016,2016,http://www.ncbi.nlm.nih.gov/pubmed/26830652/,"Within the framework of statistical learning, many behavioural studies investigated the processing of unpredicted events. However, surprisingly few neurophysiological studies are available on this topic, and no statistical learning experiment has investigated electroencephalographic (EEG) correlates of processing events with different transition probabilities. We carried out an EEG study with a novel variant of the established statistical learning paradigm. Timbres were presented in isochronous sequences of triplets. The first two sounds of all triplets were equiprobable, while the third sound occurred with either low (10%), intermediate (30%), or high (60%) probability. Thus, the occurrence probability of the third item of each triplet (given the first two items) was varied. Compared to high-probability triplet endings, endings with low and intermediate probability elicited an early anterior negativity that had an onset around 100 ms and was maximal at around 180 ms. This effect was larger for events with low than for events with intermediate probability. Our results reveal that, when predictions are based on statistical learning, events that do not match a prediction evoke an early anterior negativity, with the amplitude of this mismatch response being inversely related to the probability of such events. Thus, we report a statistical mismatch negativity (sMMN) that reflects statistical learning of transitional probability distributions that go beyond auditory sensory memory capabilities. "
619,Applications of low-cost sensing technologies for air quality monitoring and exposure assessment: How far have they gone?,29704807,Environment international. Volume: 116 07 2018,2018,http://www.ncbi.nlm.nih.gov/pubmed/29704807/,"Over the past decade, a range of sensor technologies became available on the market, enabling a revolutionary shift in air pollution monitoring and assessment. With their cost of up to three orders of magnitude lower than standard/reference instruments, many avenues for applications have opened up. In particular, broader participation in air quality discussion and utilisation of information on air pollution by communities has become possible. However, many questions have been also asked about the actual benefits of these technologies. To address this issue, we conducted a comprehensive literature search including both the scientific and grey literature. We focused upon two questions: (1) Are these technologies fit for the various purposes envisaged? and (2) How far have these technologies and their applications progressed to provide answers and solutions? Regarding the former, we concluded that there is no clear answer to the question, due to a lack of: sensor/monitor manufacturers' quantitative specifications of performance, consensus regarding recommended end-use and associated minimal performance targets of these technologies, and the ability of the prospective users to formulate the requirements for their applications, or conditions of the intended use. Numerous studies have assessed and reported sensor/monitor performance under a range of specific conditions, and in many cases the performance was concluded to be satisfactory. The specific use cases for sensors/monitors included outdoor in a stationary mode, outdoor in a mobile mode, indoor environments and personal monitoring. Under certain conditions of application, project goals, and monitoring environments, some sensors/monitors were fit for a specific purpose. Based on analysis of 17 large projects, which reached applied outcome stage, and typically conducted by consortia of organizations, we observed that a sizable fraction of them (~ 30%) were commercial and/or crowd-funded. This fact by itself signals a paradigm change in air quality monitoring, which previously had been primarily implemented by government organizations. An additional paradigm-shift indicator is the growing use of machine learning or other advanced data processing approaches to improve sensor/monitor agreement with reference monitors. There is still some way to go in enhancing application of the technologies for source apportionment, which is of particular necessity and urgency in developing countries. Also, there has been somewhat less progress in wide-scale monitoring of personal exposures. However, it can be argued that with a significant future expansion of monitoring networks, including indoor environments, there may be less need for wearable or portable sensors/monitors to assess personal exposure. Traditional personal monitoring would still be valuable where spatial variability of pollutants of interest is at a finer resolution than the monitoring network can resolve."
620,Plasma estrone and estrone sulphate in breast cancer patients treated with the aromatase inhibitor CGS 16949A.,2143909,"Acta oncologica (Stockholm, Sweden). Volume: 29 Issue: 4 1990",1990,http://www.ncbi.nlm.nih.gov/pubmed/2143909/,
621,"Bt-maize (MON810) and non-GM soybean meal in diets for Atlantic salmon (Salmo salar L.) juveniles--impact on survival, growth performance, development, digestive function, and transcriptional expression of intestinal immune and stress responses.",24923786,PloS one. Volume: 9 Issue: 6 2014,2014,http://www.ncbi.nlm.nih.gov/pubmed/24923786/,"Responses in Atlantic salmon (Salmo salar L.) juveniles (fry) fed diets containing genetically modified maize (Bt-maize, MON810) expressing Cry1Ab protein from first-feeding were investigated during a 99-day feeding trial. Four experimental diets were made; each diet contained ∼20% maize, either Bt-maize or its near-isogenic maternal line (non-GM maize). One pair was fishmeal-based while the other pair included standard (extracted) soybean meal (SBM; 16.7% inclusion level), with the intention of investigating responses to the maize varieties in healthy fish as well as in immunologically challenged fish with SBM-induced distal intestinal inflammation, respectively. Three replicate tanks of fry (0.17±0.01 g; initial mean weight ± SEM) were fed one of the four diets and samples were taken on days 15, 36, 48 and 99. Survival, growth performance, whole body composition, digestive function, morphology of intestine, liver and skeleton, and mRNA expression of some immune and stress response parameters in the distal intestine were evaluated. After 99 days of feeding, survival was enhanced and the intended SBM-induced inflammatory response in the distal intestine of the two groups of SBM-fed fish was absent, indicating that the juvenile salmon were tolerant to SBM. Mortality, growth performance and body composition were similar in fish fed the two maize varieties. The Bt-maize fed fish, however, displayed minor but significantly decreased digestive enzyme activities of leucine aminopeptidase and maltase, as well as decreased concentration of gut bile salts, but significantly increased amylase activity at some sampling points. Histomorphological, radiographic and mRNA expression evaluations did not reveal any biologically relevant effects of Bt-maize in the gastrointestinal tract, liver or skeleton. The results suggest that the Cry1Ab protein or other compositional differences in GM Bt-maize may cause minor alterations in intestinal responses in juvenile salmon, but without affecting overall survival, growth performance, development or health. "
622,Endoscopic haemostasis.,18790438,Best practice & research. Clinical gastroenterology. Volume: 22 Issue: 5 2008,2008,http://www.ncbi.nlm.nih.gov/pubmed/18790438/,"Endoscopic haemostasis should be attempted as the initial approach in most cases of gastrointestinal (GI) bleeding, although cross-disciplinary collaboration is a prerequisite. For variceal bleeding, band ligation is the method of choice in the elective setting, although injection therapy still has a role in acute bleeding. Histoacryl remains preferable for fundic varices in most parts of the world. For peptic ulcer bleeds, injection therapy should be combined with at least one 'mechanical' modality, thermal treatment or clipping. In rebleeding, a single endoscopic retreatment can be attempted, but alternative approaches must be considered. Acute lower GI bleeding is primarily a diagnostic challenge but, if the focus is found, the regular techniques for haemostasis can usually be applied. If small bowel haemorrhage is suspected after upper and lower endoscopy, capsule endoscopy and balloon enteroscopy offer make it possible to address even small bowel foci."
623,"Peritoneal, benign, cystic mesothelioma with free-floating cysts, re-examined by new methods. A case report.",3345257,"APMIS : acta pathologica, microbiologica, et immunologica Scandinavica. Volume: 96 Issue: 2 Feb 1988",1988,http://www.ncbi.nlm.nih.gov/pubmed/3345257/,"A histologically-confirmed, multicystic, benign mesothelioma, with free-floating, thin-walled cysts, in the abdominal cavity of a 27-year-old woman was reported in 1954. After removal of all visible cysts by laparotomy, the patient was healthy and well for 29 years, when she was surgically treated for cholecystitis and gall bladder stones in 1982. The whole peritoneum was found covered with small cysts lined by mesothelial cells. The patient is (April 1987) well, with no complaints. Sections from the old paraffin blocks were studied by means of scanning, transmission electron microscopy and immunohistochemistry. These methods confirmed the histological diagnosis. The authors discuss whether such a lesion really is a benign tumor or should rather be otherwise classified."
624,Survival estimates after pancreatoduodenectomy skewed by non-standardized histopathology reports.,21917006,"APMIS : acta pathologica, microbiologica, et immunologica Scandinavica. Volume: 119 Issue: 10 Oct 2011",2011,http://www.ncbi.nlm.nih.gov/pubmed/21917006/,"Survival estimates may be biased if quality control on histopathology is insufficient. We evaluated the effects of standardizing histopathology for pancreatoduodenectomy specimens and compared survival estimates based on standardized vs non-standardized histopathological evaluation. Microscopic slides and histopathological reports from 311 consecutive pancreatoduodenectomies (1980-2004) were reviewed, including 104 adenocarcinomas (1980-1997) resected before and 123 adenocarcinomas (1998-2004) resected after standardizing histopathology. Histopathological factors were re-evaluated for all primary adenocarcinomas (n = 227). The most frequent histological types were pancreatobiliary-type (n = 145) and intestinal-type (n = 73). Standardized histopathology was associated with sampling more blocks and nodes (p < 0.001), and with more frequent identification of non-pancreatic tumour origin, nodal and margin involvement, perineural infiltration, and poor differentiation (p < 0.05). Standardized evaluation was necessary to discriminate between prognostic groups with respect to perineural infiltration and tumour size, but not to identify disparate prognostic subgroups with respect to nodal and margin involvement. Nodal involvement (N1 vs N0, p < 0.001) and histological type (pancreatobiliary vs intestinal, p < 0.001) were independent prognostic factors after pancreatoduodenectomy. Histopathological evaluation should be standardized to provide reliable prognostic estimates and to discriminate between prognostic subgroups. Lymph node involvement and histological type are independent prognostic factors after pancreatoduodenectomy for adenocarcinoma."
625,Transcapillary fluid balance and plasma volume regulation: a review.,2677859,Obstetrical & gynecological survey. Volume: 44 Issue: 11 Nov 1989,1989,http://www.ncbi.nlm.nih.gov/pubmed/2677859/,
626,Lipodystrophy Due to Adipose Tissue-Specific Insulin Receptor Knockout Results in Progressive NAFLD.,27207510,Diabetes. Volume: 65 Issue: 8 08 2016,2016,http://www.ncbi.nlm.nih.gov/pubmed/27207510/,"Ectopic lipid accumulation in the liver is an almost universal feature of human and rodent models of generalized lipodystrophy and is also a common feature of type 2 diabetes, obesity, and metabolic syndrome. Here we explore the progression of fatty liver disease using a mouse model of lipodystrophy created by a fat-specific knockout of the insulin receptor (F-IRKO) or both IR and insulin-like growth factor 1 receptor (F-IR/IGFRKO). These mice develop severe lipodystrophy, diabetes, hyperlipidemia, and fatty liver disease within the first weeks of life. By 12 weeks of age, liver demonstrated increased reactive oxygen species, lipid peroxidation, histological evidence of balloon degeneration, and elevated serum alanine aminotransferase and aspartate aminotransferase levels. In these lipodystrophic mice, stored liver lipids can be used for energy production, as indicated by a marked decrease in liver weight with fasting and increased liver fibroblast growth factor 21 expression and intact ketogenesis. By 52 weeks of age, liver accounted for 25% of body weight and showed continued balloon degeneration in addition to inflammation, fibrosis, and highly dysplastic liver nodules. Progression of liver disease was associated with improvement in blood glucose levels, with evidence of altered expression of gluconeogenic and glycolytic enzymes. However, these mice were able to mobilize stored glycogen in response to glucagon. Feeding F-IRKO and F-IR/IGFRKO mice a high-fat diet for 12 weeks accelerated the liver injury and normalization of blood glucose levels. Thus, severe fatty liver disease develops early in lipodystrophic mice and progresses to advanced nonalcoholic steatohepatitis with highly dysplastic liver nodules. The liver injury is propagated by lipotoxicity and is associated with improved blood glucose levels."
627,Comparing screening mammography for early breast cancer detection in Vermont and Norway.,18664650,Journal of the National Cancer Institute. Volume: 100 Issue: 15 Aug 06 2008,2008,http://www.ncbi.nlm.nih.gov/pubmed/18664650/,Most screening mammography in the United States differs from that in countries with formal screening programs by having a shorter screening interval and interpretation by a single reader vs independent double reading. We examined how these differences affect early detection of breast cancer by comparing performance measures and histopathologic outcomes in women undergoing opportunistic screening in Vermont and organized screening in Norway.
628,Superinfection occurs in Anaplasma phagocytophilum infected sheep irrespective of infection phase and protection status.,19857248,Acta veterinaria Scandinavica. Volume: 51 Oct 26 2009,2009,http://www.ncbi.nlm.nih.gov/pubmed/19857248/,"Anaplasma phagocytophilum infection in domestic ruminants is widespread in the coastal areas of southern Norway. The bacteria may persist in mammalian hosts. Several genetic variants of A. phagocytophilum exist. In the present study, we investigate whether superinfection occurs in the acute and persistent phase of the infection."
629,Genetic overlap between multiple sclerosis and several cardiovascular disease risk factors.,26920376,"Multiple sclerosis (Houndmills, Basingstoke, England). Volume: 22 Issue: 14 12 2016",2016,http://www.ncbi.nlm.nih.gov/pubmed/26920376/,"Epidemiological findings suggest a relationship between multiple sclerosis (MS) and cardiovascular disease (CVD) risk factors, although the nature of this relationship is not well understood."
630,An 11-year follow-up study of dental caries after discontinuation of school-based fluoride programs.,2220333,Acta odontologica Scandinavica. Volume: 48 Issue: 4 Aug 1990,1990,http://www.ncbi.nlm.nih.gov/pubmed/2220333/,"The purpose of the present study was to determine whether the caries-preventive effect of school-based programs with fluoride (F) mouthrinsing or toothbrushing was evident at the end of a post-treatment follow-up period of 11 years. Two groups of subjects examined at 14 years of age (born in 1960), who had participated in fortnightly F rinsing (n = 52) or in F brushing 4-5 times a year at school (n = 50), were re-examined radiographically and completed a questionnaire at age 25 years. A comparison group of 25-year-olds (n = 51) was also included. Analyses of variance showed that the benefits of participation in school-based F programs seem to have been lost. It appears that these caries-preventive programs have delayed rather than prevented caries and that F toothpaste and other caries-preventive efforts have been insufficient to avert a substantial caries activity during the follow-up period."
631,Association of Circulating Wnt Antagonists With Severe Abdominal Aortic Calcification in Elderly Women.,29264443,Journal of the Endocrine Society. Volume: 1 Issue: 1 Jan 01 2017,2017,http://www.ncbi.nlm.nih.gov/pubmed/29264443/,There is great interest in the biology of vascular calcification. Wnt/β-catenin signaling is an important mediator of mineralization and may play a role in vascular calcification.
632,Predicting reading and spelling difficulties in transparent and opaque orthographies: a comparison between Scandinavian and US/Australian children.,20440743,"Dyslexia (Chichester, England). Volume: 16 Issue: 2 May 2010",2010,http://www.ncbi.nlm.nih.gov/pubmed/20440743/,"In this study, predictors of reading and spelling difficulties among children learning more transparent (Norwegian/Swedish) and less transparent (English) orthographies were examined longitudinally from preschool through Grade 2 using parallel versions of tests. A series of logistic regression analysis indicated three main findings. First, phonological awareness as a predictor of reading difficulties in the Scandinavian sample was time-limited to Grade 1, but remained as a significant predictor in the English-speaking sample. Second, phonological awareness predicted spelling difficulties similarly across orthographies. Third, preschool and kindergarten RAN was a significant predictor of reading and spelling difficulties at both Grades 1 and 2 across orthographies. The authors conclude that phonological awareness diminishes as a predictor of reading difficulties in transparent orthographies after the first years of schooling, that RAN is a better long-term predictor of reading difficulties, and that phonological awareness is associated with spelling difficulties similarly in transparent and opaque orthographies."
633,Fungal diversity in rock beneath a crustose lichen as revealed by molecular markers.,16052383,Microbial ecology. Volume: 49 Issue: 4 May 2005,2005,http://www.ncbi.nlm.nih.gov/pubmed/16052383/,"Lichen-forming fungi have been assumed to be more or less restricted to the surface of the substrate on which they grow, Conclusive identification of hyphae or an assessment of the fungal diversity inside lichen-covered rock has not been possible using methods based on direct observation. We circumvented this problem by using a DNA sequencing approach. Cores were drilled from a Devonian arcosic sandstone rock harboring the crustose lichen Ophioparma ventosa (L.) Norman on the surface. The cores were cut vertically, and DNA was extracted from the pulverized rock slices. A series of polymerase chain reactions using fungal-specific primers as well as Ophioparma ventosa specific primers were employed to amplify the internal transcribed spacer region of the nuclear ribosomal DNA. The results show that hyphae of O. ventosa penetrate approximately 10-12 mm into the rock. Consequently, the hyphal layer formed by the lichen fungus inside the rock could be 7-12 times as thick as the symbiotic thallus at the surface of the rock. In addition, eight non-lichenized fungal taxa and five that could not be identified to species were encountered. One fungal species in the order Helotiales occurs in six of the eight cores. The significance of these results to the colonization and weathering of rock by lichenized fungi is discussed."
634,Endometriosis in women at interval sterilization.,3425247,Acta obstetricia et gynecologica Scandinavica. Volume: 66 Issue: 5 1987,1987,http://www.ncbi.nlm.nih.gov/pubmed/3425247/,"The prevalence of endometriosis was investigated in 108 Norwegian women admitted for interval tubal sterilization. The mean age of the patients was 37 years. Endometriosis was detected in 19 (18%) of the women. About one-half of these had no symptoms from the disease. A positive correlation was found between a retroversion of the uterus and endometriosis. The women with endometriosis showed a longer period of uninterrupted menstrual cycles prior to the time of sterilization, when compared with the controls (89 unaffected women). Sisters and mothers of patients with endometriosis displayed a higher frequency of benign gynecological disorders than the corresponding relatives of the control group. The prevalence of endometriosis appeared to be independent of the following clinical parameters: onset of menarche, age at first pregnancy, number of pregnancies, previous use of hormonal contraceptives or IUD, and actual age at the time of sterilization."
635,User Needs in the Development of a Health App Ecosystem for Self-Management of Cystic Fibrosis: User-Centered Development Approach.,29739742,JMIR mHealth and uHealth. Volume: 6 Issue: 5 May 08 2018,2018,http://www.ncbi.nlm.nih.gov/pubmed/29739742/,"Digital self-management in cystic fibrosis (CF) is foreseen as a means toward better understanding of the disease and its treatment and better adherence to the treatment. Mobile apps hold the potential to provide access to information, motivate, and strengthen compliance. However, to deliver high-quality apps, the development should be based on thorough knowledge about user needs. Empirical research on the user-centered development of mobile apps for health care is, however, still limited."
636,Functional interactions among filamentous Epsilonproteobacteria and Bacteroidetes in a deep-sea hydrothermal vent biofilm.,26147346,Environmental microbiology. Volume: 17 Issue: 10 Oct 2015,2015,http://www.ncbi.nlm.nih.gov/pubmed/26147346/,"Little is known about how lithoautotrophic primary production is connected to microbial organotrophic consumption in hydrothermal systems. Using a multifaceted approach, we analysed the structure and metabolic capabilities within a biofilm growing on the surface of a black smoker chimney in the Loki's Castle vent field. Imaging revealed the presence of rod-shaped Bacteroidetes growing as ectobionts on long, sheathed microbial filaments (> 100 μm) affiliated with the Sulfurovum genus within Epsilonproteobacteria. The filaments were composed of a thick (> 200 nm) stable polysaccharide, representing a substantial fraction of organic carbon produced by primary production. An integrated -omics approach enabled us to assess the metabolic potential and in situ metabolism of individual taxonomic and morphological groups identified by imaging. Specifically, we provide evidence that organotrophic Bacteroidetes attach to and glide along the surface of Sulfurovum filaments utilizing organic polymers produced by the lithoautotrophic Sulfurovum. Furthermore, in situ expression of acetyl-CoA synthetase by Sulfurovum suggested the ability to assimilate acetate, indicating recycling of organic matter in the biofilm. This study expands our understanding of the lifestyles of Epsilonproteobacteria in hydrothermal vents, their metabolic properties and co-operative interactions in deep-sea hydrothermal vent food webs."
637,Identification of Streptococcus pyogenes on tonsillar epithelium during infection.,9288313,Acta oto-laryngologica. Supplementum. Volume: 529 1997,1997,http://www.ncbi.nlm.nih.gov/pubmed/9288313/,"Epithelial cells were swabbed from the tonsillar surfaces of 5 patients with acute tonsillitis culture-positive for Streptococcus pyogenes. By using 10 nm gold particles conjugated to antiserum to S. pyogenes it was possible to trace the actual microorganisms when examined in a transmission electron microscope. The S. pyogenes bacteria, usually in pairs, were attached to the epithelial surface by their pili. The bacteria often formed a hollow in the epithelial cell surface. Coccus-shaped bacteria expressing positive affinity to immunogold-labelled antiserum were intermingled with bacteria, often rods, having no affinity whatsoever to the antiserum. With the immunocytological technique outlined in this study it is possible to study more closely cellular/bacterial adhesion mechanisms."
638,Outcomes associated with fetal hepatobiliary cysts: systematic review and meta-analysis.,27553859,Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology. Volume: 50 Issue: 2 Aug 2017,2017,http://www.ncbi.nlm.nih.gov/pubmed/27553859/,To explore the outcomes associated with fetal hepatobiliary cysts.
639,Myocardial deformation in aortic valve stenosis: relation to left ventricular geometry.,19710026,Heart (British Cardiac Society). Volume: 96 Issue: 2 Jan 2010,2010,http://www.ncbi.nlm.nih.gov/pubmed/19710026/,To assess left ventricular (LV) strain and displacement and their relations to LV geometry in patients with aortic stenosis (AS).
640,Procollagen type 1 amino-terminal propeptide (P1NP) and risk of hip fractures in elderly Norwegian men and women. A NOREPOS study.,24667179,Bone. Volume: 64 Jul 2014,2014,http://www.ncbi.nlm.nih.gov/pubmed/24667179/,"The current study aimed to assess a possible association between the bone turnover marker procollagen type 1 amino-terminal propeptide (P1NP) and future hip fractures in elderly Norwegian men and women and to elucidate the relation between P1NP, bone mineral density and 25-hydroxyvitamin D (25(OH)D). Men and women aged 71 to 77 from two population based health studies in Norway (1999-2001) were followed for a median period of 7.3 years with respect to hip fractures. The study was designed as a case-cohort study. P1NP and 25(OH)D were analysed in frozen serum samples obtained at baseline in hip fracture patients (n=340) and in randomly selected sex stratified sub-cohorts. Bone mineral density was measured by dual-energy X-ray absorptiometry (DXA) in a subset of participants. Cox proportional hazards regression with inverse probability weighting and robust variance was performed. No significant correlation between 25(OH)D and P1NP was found. A negative correlation between P1NP and BMD was observed in women (Rho=-0.36, p=0.001). A similar trend was observed in men. No association between quartiles of P1NP and rate of subsequent hip fractures was found. Spline analyses suggested a higher rate of hip fracture at P1NP levels above 60 μg/L in both men and women. A higher hip fracture rate, which was independent of BMD, was also indicated in women with very low levels of P1NP."
641,Management of suspected anastomotic leak after bariatric laparoscopic Roux-en-y gastric bypass.,24536012,The British journal of surgery. Volume: 101 Issue: 4 Mar 2014,2014,http://www.ncbi.nlm.nih.gov/pubmed/24536012/,"Anastomotic leak is one of the most serious complications following bariatric laparoscopic Roux-en-Y gastric bypass (LRYGB), and associated with high morbidity rates and prolonged hospital stay. Timely management is of utmost importance for the clinical outcome. This study evaluated the approach to suspected leakage in a high-volume bariatric surgery unit."
642,Illness perception in people with primary and secondary chronic headache in the general population.,30654999,Journal of psychosomatic research. Volume: 116 Jan 2019,2019,http://www.ncbi.nlm.nih.gov/pubmed/30654999/,"Chronic headache (headache ≥15 days/month) is a leading cause of disability. Illness perception, beliefs and cognitive models are likely central for patient understanding of their chronic pain condition and are associated with treatment outcome. However, these factors are insufficiently described in chronic headache."
643,Borrelia miyamotoi is widespread in Ixodes ricinus ticks in southern Norway.,25962805,Ticks and tick-borne diseases. Volume: 6 Issue: 4 Jun 2015,2015,http://www.ncbi.nlm.nih.gov/pubmed/25962805/,"From April to October 2007, host-seeking Ixodes ricinus ticks were collected from four locations in southern Norway; Farsund, Mandal, Søgne and Tromøy, respectively. Larvae (n=210), nymphs (n=1130) and adults (n=449) were investigated for infection with Borrelia miyamotoi by real-time polymerase chain reaction (PCR) amplification of part of the 16S rRNA gene. Results were verified by direct sequencing of the PCR amplicon generated from the rrs (16S)-rrl (23S) intergenetic spacer. B. miyamotoi was detected at all sites and throughout the period of questing activity, with infection prevalence (≤1.26%) similar to what has been seen in other European countries. Detection of the relapsing fever spirochete at all locations indicates a wide distribution in southern Norway. This is the first report of B. miyamotoi prevalence in ticks collected from Norway. As not much is known about the spatiotemporal dynamics of this relatively recently discovered pathogen, the conclusions of this study significantly add to the knowledge regarding B. miyamotoi in this region. "
644,Enhanced levels of urokinase plasminogen activator and its soluble receptor in common variable immunodeficiency.,19232508,"Clinical immunology (Orlando, Fla.). Volume: 131 Issue: 3 Jun 2009",2009,http://www.ncbi.nlm.nih.gov/pubmed/19232508/,"Common variable immunodeficiency (CVID) is a heterogeneous syndrome characterized by defective immunoglobulin production and high frequency of bacterial infections, autoimmunity and manifestations of chronic inflammation. The urokinase plasminogen activator (uPA), its cell bound and soluble receptor (uPAR, suPAR) have complex biological functions involving innate immune defense mechanisms and regulation of inflammation. Based on this dual role, we hypothesized that the uPA system could be affected in CVID, and examined expression of components of the uPA system in subgroups of CVID. All CVID-patients had increased plasma levels of suPAR with particularly high levels in those with splenomegaly and thrombocytopenia. Plasma uPA levels were also raised in these patients, and both suPAR and uPA levels correlated with the monocyte activation marker neopterin. Monocytes from CVID patients had increased expression of uPAR. We show an increased activation of the uPA system possibly contributing to the inflammatory phenotype seen in subgroups of CVID patients."
645,"Casimir energies: temperature dependence, dispersion, and anomalies.",18763936,"Physical review. E, Statistical, nonlinear, and soft matter physics. Volume: 78 Issue: 1 Pt 1 Jul 2008",2008,http://www.ncbi.nlm.nih.gov/pubmed/18763936/,"Assuming the conventional Casimir setting with two thick parallel perfectly conducting plates of large extent with a homogeneous and isotropic medium between them, we discuss the physical meaning of the electromagnetic field energy W disp when the intervening medium is weakly dispersive but nondissipative. The presence of dispersion means that the energy density contains terms of the form d[omega epsilon(omega)]/d omega and d[omega mu(omega)]/d omega . We find that, as W disp refers thermodynamically to a nonclosed physical system, it is not to be identified with the internal thermodynamic energy U following from the free energy F , or the electromagnetic energy W , when the last-mentioned quantities are calculated without such dispersive derivatives. To arrive at this conclusion, we adopt a model in which the system is a capacitor, linked to an external self-inductance L such that stationary oscillations become possible. Therewith the model system becomes a nonclosed one. As an introductory step, we review the meaning of the nondispersive energies, F , U , and W . As a final topic, we consider an anomaly connected with local surface divergences encountered in Casimir energy calculations for higher space-time dimensions, D>4 , and discuss briefly its dispersive generalization. This kind of application is essentially a generalization of the treatment of Alnes [J. Phys. A 40, F315 (2007)] to the case of a medium-filled cavity between two hyperplanes."
646,Hydrophobic monolayer preparation by Langmuir-Blodgett and chemical adsorption techniques.,18538336,Journal of colloid and interface science. Volume: 325 Issue: 1 Sep 01 2008,2008,http://www.ncbi.nlm.nih.gov/pubmed/18538336/,"Alkylsiloxane and perfluoroalkylsiloxane monolayers are prepared on siliceous surfaces using the techniques of Langmuir-Blodgett deposition and solid-liquid chemical adsorption. Acid-catalyzed hydrolysis and polycondensation reactions provide two-dimensional siloxane networks at the liquid-vapor interface, which can be compressed to mean molecular areas of approximately 22 and approximately 32 A(2) for pendent hydrocarbon and fluorocarbon chains, respectively. Subsequent Langmuir-Blodgett transfer onto glass substrates at moderate surface pressures leads to compact monolayers for single-component precursors, while mixed alkyl- and perfluoroalkylsilanes produce nonhomogeneous films characterized by transfer ratios greater than unity. As an alternate monolayer preparation technique, silane polymerization was performed directly on siliceous surfaces via a chemical adsorption mechanism. XPS analysis of a chemically adsorbed 1H,1H,2H,2H-perfluorodecylsiloxane film confirms a single adsorbed monolayer thickness in which the pendent fluoroalkyl chains align nonperpendicularly with respect to the surface. The surface free energy was determined to be 11.4 dyn cm(-1) based on static contact angle measurements. AFM imaging shows the presence of surface defects due to oligomer deposition during the drying process. The use of solubilized trichloro-based silane coupling agents under anhydrous conditions is shown to produce surfaces with a minimal number of surface defects. The presence of undissolved silane material in the bulk solution significantly increases the number of surface defects."
647,Patients' experiences in hospital following a liver transplantation.,21812799,Scandinavian journal of caring sciences. Volume: 26 Issue: 1 Mar 2012,2012,http://www.ncbi.nlm.nih.gov/pubmed/21812799/,"Research is scarce regarding patients' experiences, feelings and thoughts the first 4 weeks after liver transplantation. Most research involving patients with a liver transplant are conducted several months, or even years, after the transplantation. The aim of this study is to present results from research interviews that took place post-transplant while patients still were in hospital. The design is explorative and hermeneutic. Fifteen patients were interviewed 3-5 weeks after transplantation. The results are presented in the following themes: (i) general contentment with the hospital stay, (ii) physical discomfort, (iii) dreams, nightmares and hallucinations, (iv) Comedowns experienced during rejection of the transplant and (v) Other psychological/mental reactions. A major result from our study is patients' own descriptions of comedowns experienced during rejection of the transplant, and the seemingly little consolation and support the patients received. Another major result is patients' own descriptions of dreams, nightmares and hallucinations, which are not fully described from the patients' own perspective while still in hospital."
